6660–6664,Yes,,Internet Relay Chat (IRC),Unofficial 
6665–6669,Yes,,Internet Relay Chat (IRC),Official 
6679,Yes,Yes,Osorno Automation Protocol (OSAUT),Official 
,Yes,,IRC SSL (Secure Internet Relay Chat)—often used,Unofficial 
6690,Yes,,Synology Cloud station,Unofficial 
6697,Yes,,IRC SSL (Secure Internet Relay Chat)—often used,Official 
6699,Yes,,WinMX (see also 6257),Unofficial 
6715,Yes,,AberMUD and derivatives default port,Unofficial 
6771,,Yes,BitTorrent Local Peer Discovery,Unofficial 
6783–6785,Yes,,Splashtop Remote server broadcast,Unofficial 
6881–6887,Yes,Yes,BitTorrent part of full range of ports used most often,Unofficial 
6888,Yes,Yes,MUSE,Official 
,Yes,Yes,BitTorrent part of full range of ports used most often,Unofficial 
6889–6890,Yes,Yes,BitTorrent part of full range of ports used most often,Unofficial 
6891–6900,Yes,Yes,BitTorrent part of full range of ports used most often,Unofficial 
6891–6900,Yes,Yes,Windows Live Messenger (File transfer),Unofficial 
6901,Yes,Yes,Windows Live Messenger (Voice),Unofficial 
,Yes,Yes,BitTorrent part of full range of ports used most often,Unofficial 
6902–6968,Yes,Yes,BitTorrent part of full range of ports used most often,Unofficial 
6969,Yes,Yes,acmsoda,Official 
,Yes,,BitTorrent tracker,Unofficial 
6970–6999 ,Yes,Yes,BitTorrent part of full range of ports used most often,Unofficial 
,,Yes,QuickTime Streaming Server[10],Unofficial 
7000,Yes,,Default for Vuze's built-in HTTPS Bittorrent Tracker,Unofficial 
,Yes,,Avira Server Management Console,Unofficial 
7001,Yes,,Avira Server Management Console,Unofficial 
,Yes,,"Default for BEA WebLogic Server's HTTP server, though often changed during installation",Unofficial 
7002,Yes,,"Default for BEA WebLogic Server's HTTPS server, though often changed during installation",Unofficial 
7005,Yes,,"Default for BMC Software Control-M/Server and Control-M/Agent for Agent-to-Server, though often changed during installation",Unofficial 
7006,Yes,,"Default for BMC Software Control-M/Server and Control-M/Agent for Server-to-Agent, though often changed during installation",Unofficial 
7010,Yes,,Default for Cisco AON AMC (AON Management Console)[241],Unofficial 
7022,Yes,,Database mirroring endpoints[242],Unofficial 
7023,,Yes,Bryan Wilcutt T2-NMCS Protocol for SatCom Modems,Official 
7025,Yes,,Zimbra LMTP [mailbox]—local mail delivery,Unofficial 
7047,Yes,,Zimbra conversion server,Unofficial 
7070,Yes,Yes/No,"Real Time Streaming Protocol (RTSP), used by QuickTime Streaming Server. TCP is used by default, UDP is used as an alternate.[10]",Unofficial 
7133,Yes,,Enemy Territory: Quake Wars,Unofficial 
7144,Yes,,Peercast[citation needed],Unofficial 
7145,Yes,,Peercast[citation needed],Unofficial 
7171,Yes,,Tibia,Unofficial 
7262,Yes,Yes,CNAP (Calypso Network Access Protocol),Official 
7272,Yes,Yes,WatchMe - WatchMe Monitoring,Official 
7306,Yes,,Zimbra mysql [mailbox][citation needed],Unofficial 
7307,Yes,,Zimbra mysql [logger][citation needed],Unofficial 
7312,,Yes,Sibelius License Server,Unofficial 
7396,Yes,,Web control interface for Folding@home v7.3.6 and later[243],Unofficial 
7400,Yes,Yes,RTPS (Real Time Publish Subscribe) DDS Discovery,Official 
7401,Yes,Yes,RTPS (Real Time Publish Subscribe) DDS User-Traffic,Official 
7402,Yes,Yes,RTPS (Real Time Publish Subscribe) DDS Meta-Traffic,Official 
7471,Yes,,Stateless Transport Tunneling (STT),Unofficial 
7473,Yes,,Rise: The Vieneo Province,Official 
7474,Yes,,Neo4J Server webadmin[244],Official 
7478,Yes,,Default port used by Open iT Server.[245],Official 
7542,Yes,Yes,Saratoga file transfer protocol[246][247],Official 
7547,Yes,Yes,CPE WAN Management Protocol (CWMP) Technical Report 069,Official 
7575,,Yes,Populous: The Beginning server,Unofficial 
7624,Yes,Yes,Instrument Neutral Distributed Interface,Official 
7631,Yes,,ERLPhase,Official 
7634,Yes,,hddtemp—Utility to monitor hard drive temperature,Unofficial 
7652–7654,Yes,,I2P anonymizing overlay network,Unofficial 
7655,,Yes,I2P SAM Bridge Socket API,Unofficial 
7656–7660,Yes,,I2P anonymizing overlay network,Unofficial 
7670,Yes,,BrettspielWelt BSW Boardgame Portal,Unofficial 
7680,Yes,,Delivery Optimization for Windows 10[248],Unofficial 
7687,Yes,,Bolt database connection,Official 
7707–7708,,Yes,Killing Floor,Unofficial 
7717,,Yes,Killing Floor,Unofficial 
7777,Yes,,iChat server file transfer proxy[10],Unofficial 
,Yes,,Oracle Cluster File System 2[citation needed],Unofficial 
,Yes,,Windows backdoor program tini.exe default[citation needed],Unofficial 
,Yes,,Just Cause 2: Multiplayer Mod Server[citation needed],Unofficial 
,Yes,,Terraria default server,Unofficial 
,,Yes,San Andreas Multiplayer (SA-MP) default port server,Unofficial 
,,Yes,SCP: Secret Laboratory Multiplayer Server,Unofficial 
7777–7788,Yes,Yes,Unreal Tournament series default server[citation needed],Unofficial 
7831,Yes,,Default used by Smartlaunch Internet Cafe Administration[249] software,Unofficial 
7880,Yes,Yes,PowerSchool Gradebook Server[citation needed],Unofficial 
7890,Yes,,Default that will be used by the iControl Internet Cafe Suite Administration software,Unofficial 
7915,Yes,,Default for YSFlight server[250],Unofficial 
7935,Yes,,"Fixed port used for Adobe Flash Debug Player to communicate with a debugger (Flash IDE, Flex Builder or fdb).[251]",Unofficial 
7946,Yes,Yes,Docker Swarm communication among nodes[156],Unofficial 
7979,?,Yes,Used by SilverBluff Studios for communication between servers and clients.,Unofficial 
7990,Yes,,Atlassian Bitbucket (default port)[citation needed],Unofficial 
8000,Yes,,"Commonly used for Internet radio streams such as SHOUTcast[citation needed], Icecast[citation needed] and iTunes Radio[10]",Unofficial 
,?,?,DynamoDB Local[252],Unofficial 
,?,?,Django Development Webserver[253],Unofficial 
8005,Yes,,Tomcat remote shutdown[10],Unofficial 
8006,Yes,,Quest AppAssure 5 API[254], Unofficial 
,Yes,No,Proxmox Virtual Environment admin web interface[255],Unofficial 
8007,Yes,,Quest AppAssure 5 Engine[254],Unofficial 
8008,Yes,Yes,Alternative port for HTTP. See also ports 80 and 8080.,Official 
,Yes,,IBM HTTP Server administration default[importance?],Unofficial 
,Yes,,"iCal, a calendar application by Apple[10]",Unofficial 
,Yes,?,Matrix homeserver federation over HTTP[256],Unofficial 
8009,Yes,,Apache JServ Protocol (ajp13)[citation needed],Unofficial 
8010,Yes,?,Buildbot Web status page[citation needed],Unofficial 
8042,?,?,Orthanc – REST API over HTTP[189],Unofficial 
8069,Yes,,OpenERP 5.0 XML-RPC protocol[257],Unofficial 
8070,Yes,,OpenERP 5.0 NET-RPC protocol[257],Unofficial 
8074,Yes,Yes,Gadu-Gadu,Official 
8075,Yes,,Killing Floor web administration interface[citation needed],Unofficial 
8080,Yes,Yes,Alternative port for HTTP. See also ports 80 and 8008.,Official 
,Yes,,Apache Tomcat[258],Unofficial 
,Yes,,Atlassian JIRA applications[259],Unofficial 
8088,Yes,,Asterisk management access via HTTP[citation needed],Unofficial 
8089,Yes,No,Splunk daemon management[260],Unofficial 
,Yes,,Fritz!Box automatic TR-069 configuration[261],Unofficial 
8090,?,?,Atlassian Confluence[262],Unofficial 
,Yes,,Coral Content Distribution Network (legacy; 80 and 8080 now supported)[263],Unofficial 
,?,?,Matrix identity server[citation needed],Unofficial 
8091,?,?,CouchBase web administration[264],Unofficial 
8092,?,?,CouchBase API[264],Unofficial 
8111,Yes,,JOSM Remote Control,Unofficial 
8112,Yes,,PAC Pacifica Coin,Unofficial 
8116,,Yes,Check Point Cluster Control Protocol,Unofficial 
8118,Yes,,Privoxy—advertisement-filtering Web proxy,Official 
8123,Yes,,Polipo Web proxy,Official 
,Yes,,BURST Reference Software P2P,Unofficial 
8124,Yes,,Standard BURST Mining Pool Software Port,Unofficial 
8125,Yes,,BURST Reference Software Web Interface,Unofficial 
8139,Yes,,Puppet (software) Client agent,Unofficial 
8140,Yes,,Puppet (software) Master server,Official 
8172,Yes,,Microsoft Remote Administration for IIS Manager[265],Unofficial 
8184,Yes,,NCSA Brown Dog Data Access Proxy,Unofficial 
8194–8195,?,?,Bloomberg Terminal[266],Official 
8200,Yes,,GoToMyPC,Unofficial 
,Yes,,MiniDLNA media server Web Interface,Unofficial 
8222,?,?,VMware VI Web Access via HTTP[267],Unofficial 
8243,Yes,Yes,HTTPS listener for Apache Synapse[268],Official 
8245,Yes,,Dynamic DNS for at least No-IP and DynDNS[269],Unofficial 
8280,Yes,Yes,HTTP listener for Apache Synapse[268],Official 
8281,Yes,,HTTP Listener for Gatecraft Plugin,Unofficial 
8291,Yes,,Winbox—Default on a MikroTik RouterOS for a Windows application used to administer MikroTik RouterOS[270],Unofficial 
8303,,Yes,Teeworlds Server,Unofficial 
8332,Yes,,Bitcoin JSON-RPC server[271],Unofficial 
8333,Yes,,Bitcoin[272],Unofficial 
,?,?,VMware VI Web Access via HTTPS[267],Unofficial 
8337,Yes,,VisualSVN Distributed File System Service (VDFS)[273],Unofficial 
8384,Yes,,Syncthing web GUI,Unofficial 
8388,Yes,,Shadowsocks proxy server[citation needed],Unofficial 
8400,Yes,,"Commvault Communications Service (GxCVD, found in all client computers)",Official 
8401,Yes,,"Commvault Server Event Manager (GxEvMgrS, available in CommServe)",Official 
8403,Yes,,"Commvault Firewall (GxFWD, tunnel port for HTTP/HTTPS)",Official 
8443,Yes,,SW Soft Plesk Control Panel,Unofficial 
,Yes,,Apache Tomcat SSL,Unofficial 
,Yes,,Promise WebPAM SSL,Official 
,Yes,,iCal over SSL[10],Unofficial 
,Yes,,MineOs WebUi,Unofficial 
8444,Yes,,Bitmessage,Unofficial 
8448,Yes,?,Matrix homeserver federation over HTTPS[256],Unofficial 
8484,Yes,,MapleStory Login Server,Unofficial 
8500,Yes,,Adobe ColdFusion built-in web server[274],Unofficial 
8530,?,?,"Windows Server Update Services over HTTP, when using the default role installation settings in Windows Server 2012 and later versions.[275][276]",Unofficial 
8531,?,?,"Windows Server Update Services over HTTPS, when using the default role installation settings in Windows Server 2012 and later versions.[275][276]",Unofficial 
8580,?,?,"Freegate, an Internet anonymizer and proxy tool[277]",Unofficial 
8629,Yes,,Tibero database[citation needed],Unofficial 
8642,Yes,,Lotus Notes Traveler auto synchronization for Windows Mobile and Nokia devices[278],Unofficial 
8691,Yes,,"Ultra Fractal, a fractal generation and rendering software application – distributed calculations over networked computers[279][280]",Unofficial 
8765,Yes,?,Default port of a local GUN relay peer that the Internet Archive[281] and others use as a decentralized mirror for censorship resistance.[282],Unofficial 
8767,,Yes,"Voice channel of TeamSpeak 2,[283] a proprietary Voice over IP protocol targeted at gamers[citation needed]",Unofficial 
8834,?,?,"Nessus, a vulnerability scanner – remote XML-RPC web server[284][third-party source needed]",Unofficial 
8840,?,?,"Opera Unite, an extensible framework for web applications[285][286]",Unofficial 
8880,Yes,,"Alternate port of CDDB (Compact Disc Database) protocol, used to look up audio CD (compact disc) information over the Internet.[287] See also port 888.",Official 
,?,?,IBM WebSphere Application Server SOAP connector[288][jargon],Unofficial 
8883,Yes,Yes,Secure MQTT (MQTT over TLS)[289][290],Official 
8887,?,?,HyperVM over HTTP[citation needed],Unofficial 
8888,?,?,HyperVM over HTTPS[citation needed],Unofficial 
,?,Yes,Freenet web UI (localhost only)[citation needed],Unofficial 
,?,?,Default for IPython[291] / Jupyter[292] notebook dashboards,Unofficial 
,?,?,MAMP[293],Unofficial 
8889,?,?,MAMP[293],Unofficial 
8983,?,?,Apache Solr[294],Unofficial 
8997,?,?,Alternate port for I2P Monotone Proxy[167][jargon],Unofficial 
8998,?,?,I2P Monotone Proxy[167][jargon],Unofficial 
8999,?,?,Alternate port for I2P Monotone Proxy[167][jargon],Unofficial 
9000,Yes,,SonarQube Web Server[295],Unofficial 
,Yes,,DBGp,Unofficial 
,Yes,,SqueezeCenter web server & streaming,Unofficial 
,,Yes,UDPCast,Unofficial 
,Yes,,Play! Framework web server[296],Unofficial 
,Yes,,Hadoop NameNode default port,Unofficial 
,Yes,,PHP-FPM default port,Unofficial 
,Yes,,QBittorrent's embedded torrent tracker default port[297],Unofficial 
9001,Yes,Yes,ETL Service Manager[298],Official 
,,,Microsoft SharePoint authoring environment,Unofficial 
,,,cisco-xremote router configuration[citation needed],Unofficial 
,,,Tor network default,Unofficial 
,Yes,,DBGp Proxy,Unofficial 
,Yes,,HSQLDB default port,Unofficial 
9002,,,Newforma Server comms,Unofficial 
9006,,,De-Commissioned Port,Official 
,Yes,,Tomcat in standalone mode[10],Unofficial 
9030,Yes,,Tor often used,Unofficial 
9042,Yes,,Apache Cassandra native protocol clients,Unofficial 
9043,Yes,,WebSphere Application Server Administration Console secure,Unofficial 
9050–9051,Yes,,Tor (SOCKS-5 proxy client),Unofficial 
9060,Yes,,WebSphere Application Server Administration Console,Unofficial 
9080,Yes,Yes,"glrpc, Groove Collaboration software GLRPC",Official 
,Yes,,WebSphere Application Server HTTP Transport (port 1) default,Unofficial 
,Yes,,"Remote Potato by FatAttitude, Windows Media Center addon",Unofficial 
,Yes,,"ServerWMC, Windows Media Center addon",Unofficial 
9090,Yes,,Prometheus metrics server,Unofficial 
,Yes,,Openfire Administration Console,Unofficial 
,Yes,,SqueezeCenter control (CLI),Unofficial 
,Yes,,Cherokee Admin Panel,Unofficial 
9091,Yes,,Openfire Administration Console (SSL Secured),Unofficial 
,Yes,,Transmission (BitTorrent client) Web Interface,Unofficial 
9092,Yes,,H2 (DBMS) Database Server,Unofficial 
,Yes,,Apache Kafka A Distributed Streaming Platform[299],Unofficial 
9100,Yes,Assigned,"PDL Data Stream, used for printing to certain network printers[10]",Official 
9101,Yes,Yes,Bacula Director,Official 
9102,Yes,Yes,Bacula File Daemon,Official 
9103,Yes,Yes,Bacula Storage Daemon,Official 
9119,Yes,Yes,MXit Instant Messenger,Official 
9150,Yes,,Tor Browser,Unofficial 
9191,Yes,,Sierra Wireless Airlink,Unofficial 
9199,Yes,,Avtex LLC—qStats,Unofficial 
9200,Yes,,Elasticsearch[300]—default Elasticsearch port,Unofficial 
9217,Yes,,iPass Platform Service,Unofficial 
9293,Yes,,Sony PlayStation RemotePlay[301],Unofficial 
9300,Yes,,IBM Cognos BI[citation needed],Unofficial 
9303,,Yes,D-Link Shareport Share storage and MFP printers[citation needed],Unofficial 
9306,Yes,,Sphinx Native API,Official 
9309,Yes,Yes,Sony PlayStation Vita Host Collaboration WiFi Data Transfer[302],Unofficial 
9312,Yes,,Sphinx SphinxQL,Official 
9332,Yes,,Litecoin JSON-RPC server,Unofficial 
9333,Yes,,Litecoin,Unofficial 
9339,Yes,,"Used by all Supercell games such as Brawl Stars and Clash of Clans, mobile freemium strategy video games",Unofficial 
9389,Yes,Yes,"adws, Microsoft AD DS Web Services, Powershell uses this port",Official 
9392,Yes,?,OpenVAS Greenbone Security Assistant web interface,Unofficial 
9418,Yes,Yes,"git, Git pack transfer service",Official 
9419,Yes,,MooseFS distributed file system – master control port[303],Unofficial 
9420,Yes,,MooseFS distributed file system – master command port[303],Unofficial 
9421,Yes,,MooseFS distributed file system – master client port[303],Unofficial 
9422,Yes,,MooseFS distributed file system – Chunkservers[303],Unofficial 
9425,Yes,,MooseFS distributed file system – CGI server[303],Unofficial 
9443,Yes,,VMware Websense Triton console (HTTPS port used for accessing and administrating a vCenter Server via the Web Management Interface),Unofficial 
,Yes,,NCSA Brown Dog Data Tilling Service,Unofficial 
9535,Yes,Yes,"mngsuite, LANDesk Management Suite Remote Control",Official 
9536,Yes,Yes,"laes-bf, IP Fabrics Surveillance buffering function",Official 
9600,No,Yes,"Factory Interface Network Service (FINS), a network protocol used by Omron programmable logic controllers[citation needed]",Unofficial 
9669,Yes,No,VGG Image Search Engine VISE,Unofficial 
9675,Yes,Yes,"Spiceworks Desktop, IT Helpdesk Software",Unofficial 
9676,Yes,Yes,"Spiceworks Desktop, IT Helpdesk Software",Unofficial 
9695,?,?,"Content centric networking (CCN, CCNx)[citation needed]",Official 
9785,Yes,Yes,Viber[191],Unofficial 
9800,Yes,Yes,WebDAV Source,Official 
,,,WebCT e-learning portal,Unofficial 
9875,Yes,,Club Penguin Disney online game for kids,Unofficial 
9898,Yes,,Tripwire—File Integrity Monitoring Software[304],Unofficial 
9899,,Yes,"SCTP tunneling (port number used in SCTP packets encapsulated in UDP, RFC 6951)",Official 
9901,Yes,,Banana for Apache Solr,Unofficial 
9981,Yes,,Tvheadend HTTP server (web interface)[305],Unofficial 
9982,Yes,,Tvheadend HTSP server (Streaming protocol)[305],Unofficial 
9987,Yes,No,TeamSpeak 3 server default (voice) port (for the conflicting service see the IANA list)[306],Unofficial 
9993,,Yes,ZeroTier Default port for ZeroTier,Unofficial 
9997,Yes,,Splunk port for communication between the forwarders and indexers,Unofficial 
9999,,,Urchin Web Analytics[citation needed],Unofficial 
9999,Yes,,Dash (cryptocurrency)[307],Unofficial 
10000,Yes,Yes,Network Data Management Protocol,Official 
,,,BackupExec,Unofficial 
,,,"Webmin, Web-based Unix/Linux system administration tool (default port)",Unofficial 
10000–20000,No,Yes,Used on VoIP networks for receiving and transmitting voice telephony traffic which includes Google Voice via the OBiTalk ATA devices as well as on the MagicJack and Vonage ATA network devices.[308],Unofficial 
10001,,Yes,Ubiquiti UniFi access points broadcast to 255.255.255.255:10001 (UDP) to locate the controller(s),Unofficial 
10009,Yes,Yes,"CrossFire, a multiplayer online First Person Shooter[citation needed]",Unofficial 
10011,Yes,No,TeamSpeak 3 ServerQuery[306],Unofficial 
10024,Yes,,Zimbra smtp [mta]—to amavis from postfix[citation needed],Unofficial 
10025,Yes,,Zimbra smtp [mta]—back to postfix from amavis[citation needed],Unofficial 
10042,Yes,,Mathoid server [309],Unofficial 
10050,Yes,Yes,Zabbix agent,Official 
10051,Yes,Yes,Zabbix trapper,Official 
10110,Yes,Yes,NMEA 0183 Navigational Data. Transport of NMEA 0183 sentences over TCP or UDP,Official 
10172,Yes,,Intuit Quickbooks client,Unofficial 
10200,Yes,,FRISK Software International's fpscand virus scanning daemon for Unix platforms[310],Unofficial 
,Yes,,FRISK Software International's f-protd virus scanning daemon for Unix platforms[311],Unofficial 
10201–10204,Yes,,FRISK Software International's f-protd virus scanning daemon for Unix platforms[311],Unofficial 
10212,Yes,,GE Intelligent Platforms Proficy HMI/SCADA – CIMPLICITY WebView[312],Official 
10308,?,?,Lock On: Modern Air Combat[citation needed],Unofficial 
10480,?,?,SWAT 4 Dedicated Server[citation needed],Unofficial 
10505,,Yes,BlueStacks (android simulator) broadcast[313],Unofficial 
10514,Yes,Yes,TLS-enabled Rsyslog (default by convention),Unofficial 
10800,Yes,,"Touhou fight games (Immaterial and Missing Power, Scarlet Weather Rhapsody, Hisoutensoku, Hopeless Masquerade and Urban Legend in Limbo)",Unofficial 
10823,,Yes,Farming Simulator 2011[citation needed],Unofficial 
10891,Yes,,Jungle Disk (this port is opened by the Jungle Disk Monitor service on the localhost)[citation needed],Unofficial 
10933,Yes,No,Octopus Deploy Tentacle deployment agent[314],Official 
11001,Yes,Yes,metasys ( Johnson Controls Metasys java AC control environment ),Official 
11100,No,Yes,Risk of Rain multiplayer server,Unofficial 
11111,Yes,,"RiCcI, Remote Configuration Interface (Redhat Linux)",Unofficial 
11112,Yes,Yes,ACR/NEMA Digital Imaging and Communications in Medicine (DICOM),Official 
11211,Yes,Yes,memcached[10],Unofficial 
11214,Yes,Yes,memcached incoming SSL proxy,Unofficial 
11215,Yes,Yes,memcached internal outgoing SSL proxy,Unofficial 
11235,,,Savage: Battle for Newerth[citation needed],Unofficial 
11311,Yes,Yes,Robot Operating System master,Unofficial 
11371,Yes,Yes,OpenPGP HTTP key server,Official 
11753,Yes,,OpenRCT2 multiplayer[315],Unofficial 
12000,Yes,Yes,"CubeForm, Multiplayer SandBox Game",Unofficial 
12012,,Yes,"Audition Online Dance Battle, Korea Server—Status/Version Check",Unofficial 
12013,Yes,Yes,"Audition Online Dance Battle, Korea Server",Unofficial 
12035,,Yes,"Second Life, used for server UDP in-bound[316]",Unofficial 
12043,Yes,,"Second Life, used for LSL HTTPS in-bound[317]",Unofficial 
12046,Yes,,"Second Life, used for LSL HTTP in-bound[317]",Unofficial 
12201,Yes,Yes,Graylog Extended Log Format (GELF)[318][importance?],Unofficial 
12222,,Yes,Light Weight Access Point Protocol (LWAPP) LWAPP data (RFC 5412),Official 
12223,,Yes,Light Weight Access Point Protocol (LWAPP) LWAPP control (RFC 5412),Official 
12307,,Yes,Makerbot UDP Broadcast (client to printer) (JSON-RPC)[319],Unofficial 
12308,,Yes,Makerbot UDP Broadcast (printer to client) (JSON-RPC)[319],Unofficial 
12345,Yes,Yes,Cube World[320],Unofficial 
,Yes,,Little Fighter 2,Unofficial 
,,,NetBus remote administration tool (often Trojan horse).,Unofficial 
12443,Yes,,IBM HMC web browser management access over HTTPS instead of default port 443[321],Unofficial 
12489,Yes,,NSClient/NSClient++/NC_Net (Nagios),Unofficial 
12975,Yes,,LogMeIn Hamachi (VPN tunnel software; also port 32976)—used to connect to Mediation Server (bibi.hamachi.cc); will attempt to use SSL (TCP port 443) if both 12975 & 32976 fail to connect,Unofficial 
13000–13050,,Yes,"Second Life, used for server UDP in-bound[322]",Unofficial 
13008,Yes,Yes,"CrossFire, a multiplayer online First Person Shooter[citation needed]",Unofficial 
13075,Yes,,"Default[323] for BMC Software Control-M/Enterprise Manager Corba communication, though often changed during installation",Official 
13400,Yes,Yes,ISO 13400 Road vehicles — Diagnostic communication over Internet Protocol(DoIP),Official 
13720,Yes,Yes,Symantec NetBackup—bprd (formerly VERITAS),Official 
13721,Yes,Yes,Symantec NetBackup—bpdbm (formerly VERITAS),Official 
13724,Yes,Yes,Symantec Network Utility—vnetd (formerly VERITAS),Official 
13782,Yes,Yes,Symantec NetBackup—bpcd (formerly VERITAS),Official 
13783,Yes,Yes,Symantec VOPIED protocol (formerly VERITAS),Official 
13785,Yes,Yes,Symantec NetBackup Database—nbdb (formerly VERITAS),Official 
13786,Yes,Yes,Symantec nomdb (formerly VERITAS),Official 
14550,,Yes,MAVLink Ground Station Port,Unofficial 
14567,,Yes,Battlefield 1942 and mods,Unofficial 
14800,Yes,,Age of Wonders III p2p port[324],Unofficial 
15000,Yes,,psyBNC,Unofficial 
,Yes,,Wesnoth,Unofficial 
,Yes,,Kaspersky Network Agent[citation needed],Unofficial 
,,Yes,Teltonika networks remote management system (RMS),Unofficial 
15009,Yes,Yes,Teltonika networks remote management system (RMS),Unofficial 
15010,Yes,Yes,Teltonika networks remote management system (RMS),Unofficial 
15441,?,?,ZeroNet fileserver[citation needed],Unofficial 
15567,,Yes,Battlefield Vietnam and mods,Unofficial 
15345,Yes,Yes,XPilot Contact,Official 
15672,Yes,No,RabbitMQ management plugin[325],Unofficial 
16000,Yes,,Oracle WebCenter Content: Imaging (formerly known as Oracle Universal Content Management). Port though often changed during installation,Unofficial 
,Yes,,shroudBNC,Unofficial 
16080,Yes,,macOS Server Web (HTTP) service with performance cache[326],Unofficial 
16200,Yes,,Oracle WebCenter Content: Content Server (formerly known as Oracle Universal Content Management). Port though often changed during installation,Unofficial 
16225,Yes,,Oracle WebCenter Content: Content Server Web UI. Port though often changed during installation,Unofficial 
16250,Yes,,Oracle WebCenter Content: Inbound Refinery (formerly known as Oracle Universal Content Management). Port though often changed during installation,Unofficial 
16261,Yes,Yes,Project Zomboid multiplayer. Additional sequential ports used for each player connecting to server.[citation needed],Unofficial 
16300,Yes,,Oracle WebCenter Content: Records Management (formerly known as Oracle Universal Records Management). Port though often changed during installation,Unofficial 
16384,,Yes,CISCO Default RTP MIN,Unofficial 
16384-16403,,Yes,"Real-time Transport Protocol (RTP), RTP Control Protocol (RTCP), used by Apple's iChat for audio and video[10]",Unofficial 
16384-16387,,Yes,"Real-time Transport Protocol (RTP), RTP Control Protocol (RTCP), used by Apple's FaceTime and Game Center[10]",Unofficial 
16393-16402,,Yes,"Real-time Transport Protocol (RTP), RTP Control Protocol (RTCP), used by Apple's FaceTime and Game Center[10]",Unofficial 
16403-16472,,Yes,"Real-time Transport Protocol (RTP), RTP Control Protocol (RTCP), used by Apple's Game Center[10]",Unofficial 
16400,Yes,,Oracle WebCenter Content: Capture (formerly known as Oracle Document Capture). Port though often changed during installation,Unofficial 
16482,,,CISCO Default RTP MAX,Official 
16567,,Yes,Battlefield 2 and mods,Unofficial 
17011,Yes,,Worms multiplayer,Unofficial 
17224,Yes,Yes,"Train Realtime Data Protocol (TRDP) Process Data, network protocol used in train communication.[1][327]",Official 
17225,Yes,Yes,"Train Realtime Data Protocol (TRDP) Message Data, network protocol used in train communication.[1][328]",Official 
17333,Yes,,"CS Server (CSMS), default binary protocol port",Unofficial 
17475,Yes,,DMXControl 3 Network Broker,Unofficial 
17500,Yes,Yes,Dropbox LanSync Protocol (db-lsp); used to synchronize file catalogs between Dropbox clients on a local network.,Official 
18080,Yes,No,Monero P2P network communications[citation needed],Unofficial 
18081,Yes,No,Monero incoming RPC calls[citation needed],Unofficial 
18091,Yes,Yes,memcached Internal REST HTTPS for SSL,Unofficial 
18092,Yes,Yes,memcached Internal CAPI HTTPS for SSL,Unofficial 
18104,Yes,,RAD PDF Service,Official 
18200,Yes,Yes,"Audition Online Dance Battle, AsiaSoft Thailand Server status/version check",Unofficial 
18201,Yes,Yes,"Audition Online Dance Battle, AsiaSoft Thailand Server",Unofficial 
18206,Yes,Yes,"Audition Online Dance Battle, AsiaSoft Thailand Server FAM database",Unofficial 
18300,Yes,Yes,"Audition Online Dance Battle, AsiaSoft SEA Server status/version check",Unofficial 
18301,Yes,Yes,"Audition Online Dance Battle, AsiaSoft SEA Server",Unofficial 
18306,Yes,Yes,"Audition Online Dance Battle, AsiaSoft SEA Server FAM database",Unofficial 
18333,Yes,,Bitcoin testnet[272],Unofficial 
18400,Yes,Yes,"Audition Online Dance Battle, KAIZEN Brazil Server status/version check",Unofficial 
18401,Yes,Yes,"Audition Online Dance Battle, KAIZEN Brazil Server",Unofficial 
18505,Yes,Yes,"Audition Online Dance Battle R4p3 Server, Nexon Server status/version check",Unofficial 
18506,Yes,Yes,"Audition Online Dance Battle, Nexon Server",Unofficial 
18605,Yes,Yes,X-BEAT status/version check,Unofficial 
18606,Yes,Yes,X-BEAT,Unofficial 
18676,Yes,Yes,YouView,Unofficial 
19000,Yes,Yes,"Audition Online Dance Battle, G10/alaplaya Server status/version check",Unofficial 
,,Yes,JACK sound server,Unofficial 
19001,Yes,Yes,"Audition Online Dance Battle, G10/alaplaya Server",Unofficial 
19132,,Yes,Minecraft: Bedrock Edition multiplayer server[329],Unofficial 
19133,,Yes,Minecraft: Bedrock Edition IPv6 multiplayer server[329],Unofficial 
19150,Yes,Yes,Gkrellm Server,Unofficial 
19226,Yes,,Panda Software AdminSecure Communication Agent,Unofficial 
19294,Yes,,Google Talk Voice and Video connections[330],Unofficial 
19295,,Yes,Google Talk Voice and Video connections[330],Unofficial 
19302,,Yes,Google Talk Voice and Video connections[330],Unofficial 
19531,Yes,No,systemd-journal-gatewayd[331],Unofficial 
19532,Yes,No,systemd-journal-remote[332],Unofficial 
19812,Yes,No,4D database SQL Communication[333],Official 
19813,Yes,Yes,4D database Client Server Communication[333],Official 
19814,Yes,,4D database DB4D Communication[333],Official 
19999,,,"Distributed Network Protocol—Secure (DNP—Secure), a secure version of the protocol used in SCADA systems between communicating RTU's and IED's",Official 
20000,,,"Distributed Network Protocol (DNP), a protocol used in SCADA systems between communicating RTU's and IED's",Official 
,,,"Usermin, Web-based Unix/Linux user administration tool (default port)",Unofficial 
,,Yes,Used on VoIP networks for receiving and transmitting voice telephony traffic which includes Google Voice via the OBiTalk ATA devices as well as on the MagicJack and Vonage ATA network devices.[308],Unofficial 
20560,Yes,Yes,Killing Floor,Unofficial 
20582,,Yes,HW Development IoT comms,Unofficial 
